,0
8596,48
8597,48
8598,48
8599,48
8600,48
8601,48
8602,48
8603,41
8604,41
8605,48
8606,41
8607,41
8608,48
8609,41
8610,41
8611,41
8612,41
8613,41
8614,41
8615,41
8616,41
8617,41
8618,41
8619,41
8620,41
8621,41
8622,41
8623,41
8624,41
8625,41
8626,41
8627,41
8628,41
8629,41
8630,41
8631,41
8632,41
8633,42
8634,42
8635,42
8636,41
8637,42
8638,41
8639,41
8640,41
8641,42
8642,27
8643,42
8644,42
8645,42
8646,42
8647,42
8648,42
8649,42
8650,27
8651,27
8652,27
8653,27
8654,27
8655,27
8656,27
8657,27
8658,27
8659,27
8660,27
8661,27
8662,27
8663,27
8664,56
8665,27
8666,27
8667,27
8668,27
8669,27
8670,27
8671,27
8672,27
8673,27
8674,27
8675,27
8676,56
8677,56
8678,51
8679,56
8680,56
8681,51
8682,51
8683,56
8684,56
8685,56
8686,56
8687,51
8688,51
8689,51
8690,51
8691,51
8692,51
8693,51
8694,51
8695,51
8696,51
8697,51
8698,51
8699,51
8700,51
8701,51
8702,51
8703,51
8704,51
8705,44
8706,44
8707,44
8708,44
8709,44
8710,44
8711,44
8712,44
8713,44
8714,44
8715,44
8716,44
8717,44
8718,44
8719,44
8720,44
8721,44
8722,34
8723,34
8724,34
8725,34
8726,34
8727,34
8728,34
8729,34
8730,34
8731,34
8732,34
8733,34
8734,34
8735,34
8736,34
8737,34
8738,34
8739,34
8740,34
8741,34
8742,34
8743,34
8744,42
8745,34
8746,42
8747,42
8748,34
8749,34
8750,34
8751,42
8752,42
8753,42
8754,42
8755,42
8756,30
8757,30
8758,30
8759,30
8760,42
8761,42
8762,30
8763,42
8764,30
8765,42
8766,30
8767,30
8768,30
8769,30
8770,30
8771,34
8772,30
8773,30
8774,30
8775,30
8776,30
8777,34
8778,34
8779,34
8780,34
8781,34
8782,34
8783,34
8784,34
8785,34
8786,34
8787,34
8788,34
8789,34
8790,63
8791,63
8792,63
8793,63
8794,63
8795,63
8796,63
8797,63
8798,34
8799,63
8800,63
8801,63
8802,63
8803,63
8804,63
8805,63
8806,63
8807,63
8808,63
8809,63
8810,26
8811,63
8812,26
8813,63
8814,26
8815,26
8816,26
8817,26
8818,26
8819,26
8820,26
8821,26
8822,26
8823,26
8824,38
8825,38
8826,38
8827,38
8828,38
8829,38
8830,26
8831,38
8832,51
8833,38
8834,38
8835,38
8836,51
8837,51
8838,38
8839,51
8840,51
8841,51
8842,51
8843,51
8844,51
8845,39
8846,39
8847,27
8848,39
8849,39
8850,39
8851,27
8852,27
8853,39
8854,27
8855,39
8856,51
8857,39
8858,27
8859,27
8860,27
8861,27
8862,27
8863,27
8864,27
8865,27
8866,27
8867,27
8868,27
8869,27
8870,44
8871,44
8872,44
8873,44
8874,27
8875,44
8876,44
8877,44
8878,27
8879,44
8880,44
8881,44
8882,44
8883,44
8884,44
8885,44
8886,44
8887,67
8888,44
8889,44
8890,67
8891,67
8892,67
8893,67
8894,67
8895,67
8896,67
8897,30
8898,30
8899,30
8900,30
8901,33
8902,30
8903,30
8904,33
8905,33
8906,33
8907,33
8908,33
8909,33
8910,33
8911,33
8912,33
8913,33
8914,33
8915,33
8916,33
8917,33
8918,33
8919,33
8920,33
8921,33
8922,33
8923,33
8924,33
8925,33
8926,33
8927,33
8928,33
8929,33
8930,33
8931,33
8932,33
8933,33
8934,33
8935,55
8936,55
8937,55
8938,55
8939,55
8940,55
8941,55
8942,55
8943,55
8944,48
8945,48
8946,48
8947,48
8948,48
8949,48
8950,48
8951,48
8952,48
8953,48
8954,50
8955,50
8956,50
8957,50
8958,50
8959,50
8960,50
8961,50
8962,50
8963,50
8964,50
8965,50
8966,39
8967,39
8968,50
8969,39
8970,39
8971,50
8972,50
8973,39
8974,46
8975,39
8976,39
8977,39
8978,46
8979,46
8980,46
8981,41
8982,46
8983,46
8984,41
8985,41
8986,46
8987,41
8988,41
8989,62
8990,41
8991,41
8992,62
8993,62
8994,62
8995,62
8996,41
8997,62
8998,41
8999,39
9000,49
9001,33
9002,31
9003,55
9004,49
9005,31
9006,55
9007,56
9008,55
9009,55
9010,55
9011,32
9012,56
9013,32
9014,40
9015,40
9016,32
9017,40
9018,32
9019,32
9020,32
9021,40
9022,40
9023,40
9024,40
9025,40
9026,40
9027,40
9028,40
9029,35
9030,35
9031,35
9032,40
9033,42
9034,42
9035,42
9036,42
9037,42
9038,42
9039,42
9040,42
9041,42
9042,42
9043,42
9044,42
9045,42
9046,42
9047,42
9048,42
9049,42
9050,42
9051,42
9052,42
9053,42
9054,42
9055,42
9056,51
9057,42
9058,42
9059,51
9060,51
9061,51
9062,51
9063,51
9064,51
9065,51
9066,51
9067,52
9068,51
9069,51
9070,51
9071,51
9072,51
9073,52
9074,52
9075,52
9076,52
9077,52
9078,52
9079,52
9080,52
9081,52
9082,52
9083,52
9084,52
9085,51
9086,52
9087,51
9088,52
9089,52
9090,52
9091,51
9092,52
9093,51
9094,51
9095,51
9096,51
9097,51
9098,51
9099,51
9100,51
9101,51
9102,53
9103,51
9104,51
9105,51
9106,53
9107,51
9108,51
9109,51
9110,51
9111,51
9112,52
9113,59
9114,52
9115,52
9116,52
9117,59
9118,59
9119,52
9120,28
9121,30
9122,28
9123,30
9124,28
9125,28
9126,30
9127,59
9128,30
9129,28
9130,28
9131,31
9132,31
9133,30
9134,30
9135,33
9136,28
9137,31
9138,28
9139,33
9140,33
9141,28
9142,28
9143,33
9144,30
9145,30
9146,30
9147,30
9148,30
9149,30
9150,30
9151,30
9152,30
9153,30
9154,30
9155,33
9156,30
9157,33
9158,30
9159,33
9160,30
9161,33
9162,33
9163,33
9164,30
9165,30
9166,33
9167,30
9168,33
9169,33
9170,33
9171,33
9172,33
9173,33
9174,33
9175,33
9176,33
9177,33
9178,33
9179,33
9180,33
9181,33
9182,33
9183,33
9184,33
9185,33
9186,33
9187,33
9188,33
9189,33
9190,33
9191,33
9192,33
9193,33
9194,33
9195,30
9196,30
9197,30
9198,30
9199,30
9200,30
9201,30
9202,30
9203,30
9204,30
9205,30
9206,30
9207,30
9208,30
9209,30
9210,30
9211,30
9212,30
9213,30
9214,30
9215,30
9216,30
9217,30
9218,30
9219,30
9220,30
9221,30
9222,30
9223,30
9224,33
9225,30
9226,31
9227,31
9228,31
9229,33
9230,31
9231,30
9232,33
9233,33
9234,31
9235,33
9236,31
9237,31
9238,31
9239,31
9240,30
9241,30
9242,31
9243,31
9244,31
9245,31
9246,31
9247,30
9248,31
9249,31
9250,31
9251,31
9252,31
9253,31
9254,31
9255,31
9256,31
9257,31
9258,31
9259,31
9260,31
9261,31
9262,33
9263,33
9264,33
9265,33
9266,33
9267,33
9268,33
9269,33
9270,33
9271,30
9272,33
9273,33
9274,33
9275,33
9276,33
9277,33
9278,33
9279,33
9280,33
9281,33
9282,33
9283,33
9284,33
9285,33
9286,31
9287,31
9288,67
9289,31
9290,67
9291,67
9292,67
9293,33
9294,33
9295,33
9296,33
9297,30
9298,33
9299,33
9300,33
9301,33
9302,30
9303,30
9304,30
9305,31
9306,31
9307,69
9308,55
9309,55
9310,32
9311,46
9312,69
9313,30
9314,69
9315,55
9316,62
9317,62
9318,62
9319,62
9320,62
9321,48
9322,62
9323,62
9324,48
9325,62
9326,62
9327,62
9328,49
9329,49
9330,33
9331,49
9332,49
9333,49
9334,33
9335,49
9336,49
9337,33
9338,49
9339,49
9340,49
9341,49
9342,33
9343,49
9344,60
9345,60
9346,40
9347,40
9348,40
9349,40
9350,49
9351,40
9352,60
9353,33
9354,40
9355,40
9356,33
9357,33
9358,31
9359,69
9360,69
9361,31
9362,72
9363,31
9364,69
9365,40
9366,69
9367,40
9368,69
9369,31
9370,35
9371,35
9372,72
9373,35
9374,35
9375,35
9376,44
9377,44
9378,44
9379,44
9380,44
9381,44
9382,44
9383,44
9384,44
9385,44
9386,44
9387,44
9388,44
9389,44
9390,44
9391,44
9392,44
9393,44
9394,44
9395,44
9396,44
9397,44
9398,44
9399,44
9400,44
9401,44
9402,44
9403,44
9404,44
9405,44
9406,44
9407,44
9408,44
9409,44
9410,44
9411,44
9412,44
9413,44
9414,44
9415,44
9416,44
9417,44
9418,44
9419,44
9420,44
9421,44
9422,44
9423,44
9424,44
9425,44
9426,44
9427,44
9428,44
9429,44
9430,44
9431,44
9432,44
9433,44
9434,44
9435,44
9436,44
9437,44
9438,44
9439,44
9440,44
9441,44
9442,44
9443,44
9444,44
9445,44
9446,44
9447,44
9448,44
9449,44
9450,44
9451,44
9452,44
9453,44
9454,44
9455,44
9456,44
9457,44
9458,44
9459,44
9460,44
9461,44
9462,44
9463,44
9464,32
9465,32
9466,32
9467,32
9468,32
9469,32
9470,32
9471,45
9472,45
9473,45
9474,45
9475,45
9476,45
9477,45
9478,45
9479,45
9480,45
9481,45
9482,45
9483,45
9484,69
9485,45
9486,45
9487,45
9488,45
9489,45
9490,45
9491,45
9492,45
9493,44
9494,45
9495,45
9496,45
9497,37
9498,69
9499,69
9500,37
9501,37
9502,36
9503,36
9504,36
9505,32
9506,32
9507,36
9508,32
9509,32
9510,32
9511,36
9512,32
9513,32
9514,32
9515,32
9516,32
9517,32
9518,32
9519,30
9520,30
9521,30
9522,32
9523,32
9524,30
9525,30
9526,30
9527,30
9528,30
9529,30
9530,30
9531,30
9532,30
9533,30
9534,30
9535,30
9536,69
9537,33
9538,69
9539,35
9540,69
9541,40
9542,69
9543,35
9544,69
9545,35
9546,30
9547,35
9548,69
9549,35
9550,40
9551,30
9552,35
9553,30
9554,30
9555,30
9556,30
9557,30
9558,30
9559,30
9560,30
9561,30
9562,30
9563,30
9564,35
9565,35
9566,35
9567,35
9568,35
9569,35
9570,35
9571,35
9572,35
9573,35
9574,35
9575,68
9576,33
9577,33
9578,68
9579,33
9580,68
9581,40
9582,32
9583,40
9584,35
9585,40
9586,32
9587,40
9588,40
9589,40
9590,40
9591,35
9592,40
9593,40
9594,40
9595,40
9596,51
9597,35
9598,51
9599,35
9600,35
9601,35
9602,35
9603,40
9604,35
9605,69
9606,35
9607,35
9608,35
9609,35
9610,40
9611,65
9612,65
9613,65
9614,65
9615,35
9616,65
9617,40
9618,62
9619,40
9620,62
9621,62
9622,62
9623,62
9624,40
9625,62
9626,40
9627,40
9628,62
9629,62
9630,62
9631,62
9632,62
9633,62
9634,62
9635,62
9636,62
9637,62
9638,62
9639,62
9640,62
9641,62
9642,62
9643,62
9644,62
9645,62
9646,62
9647,62
9648,62
9649,62
9650,62
9651,62
9652,62
9653,56
9654,49
9655,49
9656,43
9657,62
9658,56
9659,39
9660,39
9661,49
9662,69
9663,35
9664,40
9665,40
9666,35
9667,69
9668,41
9669,35
9670,35
9671,69
9672,40
9673,40
9674,35
9675,40
9676,69
9677,40
9678,40
9679,40
9680,40
9681,49
9682,40
9683,40
9684,40
9685,40
9686,40
9687,49
9688,40
9689,40
9690,40
9691,49
9692,49
9693,29
9694,49
9695,29
9696,49
9697,29
9698,29
9699,43
9700,29
9701,29
9702,29
9703,29
9704,43
9705,43
9706,43
9707,41
9708,41
9709,41
9710,41
9711,34
9712,34
9713,34
9714,55
9715,34
9716,55
9717,55
9718,55
9719,57
9720,55
9721,57
9722,57
9723,57
9724,54
9725,54
9726,54
9727,34
9728,54
9729,34
9730,34
9731,34
9732,34
9733,34
9734,34
9735,34
9736,34
9737,34
9738,34
9739,55
9740,55
9741,55
9742,55
9743,55
9744,55
9745,55
9746,55
9747,55
9748,55
9749,55
9750,55
9751,55
9752,55
9753,55
9754,55
9755,55
9756,55
9757,55
9758,54
9759,54
9760,54
9761,54
9762,54
9763,63
9764,63
9765,63
9766,63
9767,38
9768,63
9769,38
9770,38
9771,38
9772,49
9773,49
9774,34
9775,49
9776,34
9777,34
9778,34
9779,34
9780,33
9781,33
9782,33
9783,33
9784,33
9785,33
9786,49
9787,49
9788,33
9789,49
9790,49
9791,49
9792,49
9793,49
9794,49
9795,49
9796,49
9797,49
9798,49
9799,49
9800,49
9801,49
9802,49
9803,49
9804,49
9805,49
9806,41
9807,41
9808,41
9809,41
9810,41
9811,50
9812,50
9813,50
9814,50
9815,50
9816,55
9817,55
9818,55
9819,55
9820,36
9821,36
9822,36
9823,33
9824,33
9825,33
9826,40
9827,35
9828,40
9829,35
9830,40
9831,35
9832,35
9833,35
9834,35
9835,40
9836,32
9837,40
9838,40
9839,32
9840,32
9841,32
9842,32
9843,40
9844,32
9845,40
9846,40
9847,40
9848,40
9849,40
9850,69
9851,40
9852,69
9853,69
9854,36
9855,40
9856,40
9857,36
9858,40
9859,36
9860,35
9861,35
9862,43
9863,35
9864,35
9865,35
9866,35
9867,43
9868,33
9869,33
9870,33
9871,44
9872,44
9873,55
9874,44
9875,55
9876,55
9877,55
9878,55
9879,55
9880,55
9881,55
9882,55
9883,55
9884,55
9885,55
9886,55
9887,34
9888,34
9889,34
9890,34
9891,34
9892,34
9893,34
9894,41
9895,41
9896,41
9897,41
9898,41
9899,41
9900,41
9901,41
9902,55
9903,55
9904,55
9905,55
9906,53
9907,53
9908,48
9909,48
9910,48
9911,41
9912,53
9913,41
9914,41
9915,41
9916,41
9917,41
9918,35
9919,35
9920,35
9921,35
9922,35
9923,35
9924,35
9925,40
9926,40
9927,40
9928,35
9929,40
9930,40
9931,46
9932,46
9933,40
9934,40
9935,68
9936,39
9937,39
9938,40
9939,40
9940,40
9941,40
9942,40
9943,40
9944,40
9945,40
9946,40
9947,40
9948,40
9949,40
9950,40
9951,49
9952,40
9953,49
9954,49
9955,49
9956,49
9957,49
9958,49
9959,49
9960,49
9961,49
9962,49
9963,49
9964,49
9965,49
9966,49
9967,47
9968,47
9969,49
9970,47
9971,47
9972,47
9973,47
9974,47
9975,47
9976,47
9977,49
9978,47
9979,47
9980,49
9981,69
9982,49
9983,69
9984,49
9985,51
9986,51
9987,51
9988,69
9989,69
9990,51
9991,56
9992,33
9993,51
9994,56
9995,56
9996,51
9997,56
9998,33
9999,52
10000,48
10001,48
10002,48
10003,48
10004,48
10005,48
10006,48
10007,48
10008,48
10009,48
10010,48
10011,48
10012,48
10013,48
10014,48
10015,48
10016,48
10017,48
10018,48
10019,48
10020,48
10021,48
10022,48
10023,48
10024,48
10025,48
10026,26
10027,48
10028,48
10029,48
10030,48
10031,48
10032,26
10033,48
10034,48
10035,41
10036,35
10037,48
10038,48
10039,41
10040,48
10041,48
10042,48
10043,41
10044,48
10045,48
10046,48
10047,35
10048,40
10049,40
10050,41
10051,35
10052,41
10053,41
10054,35
10055,36
10056,27
10057,40
10058,36
10059,40
10060,40
10061,40
10062,40
10063,40
10064,40
10065,40
10066,40
10067,40
10068,40
10069,40
10070,36
10071,40
10072,40
10073,40
10074,40
10075,40
10076,40
10077,40
10078,40
10079,40
10080,40
10081,59
10082,59
10083,59
10084,59
10085,59
10086,59
10087,59
10088,58
10089,58
10090,58
10091,58
10092,26
10093,58
10094,58
10095,26
10096,26
10097,26
10098,26
10099,26
10100,26
10101,63
10102,63
10103,26
10104,26
10105,26
10106,26
10107,26
10108,53
10109,53
10110,63
10111,63
10112,53
10113,53
10114,53
10115,53
10116,63
10117,63
10118,53
10119,53
10120,52
10121,53
10122,53
10123,53
10124,53
10125,53
10126,53
10127,52
10128,52
10129,52
10130,52
10131,52
10132,52
10133,52
10134,52
10135,52
10136,52
10137,52
10138,38
10139,38
10140,52
10141,52
10142,38
10143,52
10144,52
10145,38
10146,38
10147,38
10148,38
10149,38
10150,38
10151,38
10152,38
10153,38
10154,38
10155,33
10156,38
10157,38
10158,38
10159,38
10160,38
10161,38
10162,38
10163,51
10164,51
10165,33
10166,33
10167,33
10168,33
10169,33
10170,33
10171,51
10172,51
10173,51
10174,51
10175,51
10176,51
10177,51
10178,51
10179,51
10180,51
10181,51
10182,51
10183,51
10184,51
10185,51
10186,51
10187,60
10188,60
10189,60
10190,51
10191,51
10192,60
10193,60
10194,51
10195,60
10196,60
10197,60
10198,69
10199,69
10200,60
10201,60
10202,60
10203,60
10204,69
10205,60
10206,49
10207,69
10208,69
10209,69
10210,49
10211,49
10212,49
10213,69
10214,69
10215,69
10216,49
10217,49
10218,49
10219,49
10220,49
10221,49
10222,49
10223,49
10224,49
10225,49
10226,51
10227,51
10228,51
10229,51
10230,51
10231,51
10232,49
10233,51
10234,51
10235,51
10236,51
10237,51
10238,54
10239,51
10240,51
10241,51
10242,51
10243,51
10244,54
10245,51
10246,54
10247,32
10248,54
10249,32
10250,54
10251,32
10252,54
10253,54
10254,54
10255,39
10256,32
10257,32
10258,32
10259,32
10260,39
10261,39
10262,39
10263,39
10264,39
10265,39
10266,39
10267,39
10268,39
10269,39
10270,39
10271,39
10272,49
10273,49
10274,39
10275,39
10276,49
10277,49
10278,49
10279,49
10280,49
10281,49
10282,49
10283,49
10284,49
10285,49
10286,49
10287,31
10288,36
10289,31
10290,31
10291,36
10292,36
10293,31
10294,31
10295,31
10296,31
10297,31
10298,36
10299,36
10300,36
10301,36
10302,36
10303,36
10304,36
10305,36
10306,46
10307,46
10308,46
10309,46
10310,46
10311,46
10312,46
10313,36
10314,46
10315,46
10316,36
10317,55
10318,36
10319,36
10320,36
10321,36
10322,36
10323,36
10324,55
10325,36
10326,55
10327,36
10328,55
10329,51
10330,51
10331,55
10332,55
10333,55
10334,55
10335,51
10336,51
10337,55
10338,55
10339,51
10340,38
10341,51
10342,38
10343,38
10344,51
10345,38
10346,38
10347,38
10348,35
10349,35
10350,35
10351,35
10352,38
10353,35
10354,35
10355,35
10356,38
10357,35
10358,35
10359,35
10360,35
10361,35
10362,35
10363,35
10364,35
10365,35
10366,35
10367,35
10368,48
10369,48
10370,35
10371,35
10372,48
10373,35
10374,48
10375,35
10376,48
10377,48
10378,48
10379,48
10380,48
10381,48
10382,48
10383,48
10384,70
10385,70
10386,70
10387,70
10388,70
10389,70
10390,70
10391,70
10392,70
10393,70
10394,70
10395,70
10396,70
10397,70
10398,70
10399,70
10400,70
10401,70
10402,70
10403,70
10404,70
10405,70
10406,70
10407,70
10408,70
10409,70
10410,70
10411,70
10412,70
10413,70
10414,48
10415,70
10416,48
10417,70
10418,48
10419,48
10420,70
10421,48
10422,48
10423,48
10424,48
10425,48
10426,50
10427,48
10428,50
10429,48
10430,48
10431,48
10432,50
10433,50
10434,50
10435,50
10436,50
10437,50
10438,50
10439,50
10440,50
10441,50
10442,40
10443,40
10444,40
10445,40
10446,40
10447,40
10448,40
10449,40
10450,40
10451,40
10452,40
10453,40
10454,40
10455,40
10456,40
10457,40
10458,40
10459,40
10460,40
10461,40
10462,40
10463,40
10464,37
10465,40
10466,37
10467,37
10468,40
10469,37
10470,37
10471,43
10472,37
10473,43
10474,43
10475,43
10476,37
10477,37
10478,46
10479,43
10480,46
10481,43
10482,43
10483,46
10484,46
10485,46
10486,46
10487,43
10488,46
10489,46
10490,46
10491,49
10492,46
10493,43
10494,32
10495,49
10496,46
10497,43
10498,43
10499,32
10500,46
10501,49
10502,32
10503,49
10504,49
10505,49
10506,49
10507,32
10508,49
10509,49
10510,32
10511,32
10512,32
10513,32
10514,32
10515,32
10516,32
10517,32
10518,32
10519,32
10520,32
10521,32
10522,32
10523,32
10524,32
10525,32
10526,69
10527,43
10528,32
10529,43
10530,40
10531,43
10532,69
10533,43
10534,43
10535,43
10536,69
10537,69
10538,68
10539,40
10540,69
10541,68
10542,40
10543,68
10544,68
10545,40
10546,40
10547,49
10548,50
10549,49
10550,49
10551,50
10552,50
10553,50
10554,34
10555,34
10556,49
10557,34
10558,34
10559,34
10560,49
10561,28
10562,27
10563,61
10564,27
10565,27
10566,27
10567,27
10568,27
10569,28
10570,27
10571,28
10572,28
10573,61
10574,27
10575,27
10576,27
10577,27
10578,27
10579,27
10580,27
10581,27
10582,27
10583,27
10584,27
10585,27
10586,27
10587,27
10588,27
10589,27
10590,27
10591,27
10592,27
10593,27
10594,27
10595,27
10596,27
10597,27
10598,27
10599,27
10600,27
10601,27
10602,27
10603,27
10604,27
10605,27
10606,28
10607,28
10608,40
10609,28
10610,27
10611,28
10612,40
10613,40
10614,40
10615,40
10616,27
10617,40
10618,40
10619,40
10620,50
10621,40
10622,50
10623,56
10624,26
10625,50
10626,50
10627,40
10628,50
10629,56
10630,50
10631,50
10632,26
10633,50
10634,56
10635,40
10636,55
10637,50
10638,40
10639,40
10640,55
10641,55
10642,55
10643,50
10644,40
10645,40
10646,40
10647,55
10648,55
10649,55
10650,55
10651,55
10652,50
10653,50
10654,50
10655,50
10656,50
10657,50
10658,50
10659,50
10660,50
10661,50
10662,50
10663,50
10664,50
10665,50
10666,50
10667,50
10668,50
10669,50
10670,50
10671,50
10672,50
10673,50
10674,50
10675,50
10676,50
10677,50
10678,50
10679,50
10680,50
10681,50
10682,50
10683,50
10684,50
10685,50
10686,50
10687,50
10688,50
10689,65
10690,65
10691,50
10692,50
10693,65
10694,50
10695,65
10696,65
10697,65
10698,65
10699,65
10700,65
10701,65
10702,65
10703,65
10704,65
10705,65
10706,65
10707,65
10708,65
10709,65
10710,65
10711,65
10712,65
10713,65
10714,65
10715,49
10716,49
10717,65
10718,65
10719,65
10720,65
10721,65
10722,48
10723,65
10724,65
10725,65
10726,48
10727,65
10728,65
10729,49
10730,65
10731,59
10732,65
10733,65
10734,59
10735,65
10736,59
10737,29
10738,65
10739,29
10740,65
10741,65
10742,29
10743,29
10744,65
10745,65
10746,65
10747,65
10748,65
10749,65
10750,65
10751,65
10752,65
10753,65
10754,65
10755,65
10756,65
10757,65
10758,65
10759,65
10760,65
10761,65
10762,65
10763,65
10764,65
10765,65
10766,65
10767,65
10768,65
10769,65
10770,65
10771,65
10772,65
10773,65
10774,65
10775,65
10776,65
10777,65
10778,65
10779,65
10780,65
10781,65
10782,65
10783,65
10784,65
10785,65
10786,65
10787,65
10788,65
10789,65
10790,65
10791,65
10792,65
10793,65
10794,65
10795,65
10796,65
10797,65
10798,65
10799,65
10800,65
10801,65
10802,65
10803,65
10804,65
10805,65
10806,65
10807,65
10808,65
10809,65
10810,65
10811,65
10812,65
10813,65
10814,61
10815,65
10816,61
10817,65
10818,61
10819,65
10820,65
10821,65
10822,65
10823,65
10824,65
10825,61
10826,61
10827,61
10828,61
10829,65
10830,65
10831,65
10832,61
10833,65
10834,65
10835,61
10836,65
10837,61
10838,61
10839,61
10840,65
10841,65
10842,61
10843,65
10844,65
10845,65
10846,65
10847,65
10848,65
10849,65
10850,65
10851,61
10852,45
10853,61
10854,45
10855,61
10856,40
10857,45
10858,61
10859,61
10860,61
10861,35
10862,35
10863,45
10864,45
10865,35
10866,35
10867,59
10868,59
10869,35
10870,40
10871,35
10872,53
10873,53
10874,59
10875,40
10876,53
10877,40
10878,40
10879,59
10880,59
10881,33
10882,40
10883,59
10884,53
10885,59
10886,40
10887,40
10888,59
10889,59
10890,40
10891,40
10892,40
10893,62
10894,40
10895,40
10896,69
10897,40
10898,69
10899,69
10900,69
10901,69
10902,41
10903,40
10904,69
10905,69
10906,69
10907,41
10908,69
10909,69
10910,35
10911,69
10912,39
10913,39
10914,39
10915,39
10916,39
10917,38
10918,39
10919,38
10920,39
10921,39
10922,38
10923,38
10924,38
10925,38
10926,38
10927,38
10928,39
10929,38
10930,39
10931,39
10932,39
10933,40
10934,31
10935,31
10936,31
10937,70
10938,40
10939,40
10940,31
10941,40
10942,40
10943,40
10944,32
10945,45
10946,45
10947,32
10948,31
10949,32
10950,32
10951,45
10952,45
10953,45
10954,45
10955,45
10956,45
10957,45
10958,45
10959,45
10960,45
10961,45
10962,45
10963,45
10964,45
10965,45
10966,45
10967,45
10968,45
10969,45
10970,45
10971,45
10972,45
10973,45
10974,45
10975,45
10976,45
10977,45
10978,45
10979,45
10980,45
10981,45
10982,45
10983,45
10984,45
10985,45
10986,45
10987,49
10988,49
10989,45
10990,49
10991,49
10992,49
10993,33
10994,49
10995,31
10996,49
10997,33
10998,49
10999,31
11000,59
11001,59
11002,59
11003,59
11004,59
11005,59
11006,59
11007,59
11008,59
11009,59
11010,59
11011,59
11012,59
11013,73
11014,73
11015,73
11016,59
11017,73
11018,59
11019,73
11020,73
11021,73
11022,73
11023,35
11024,73
11025,35
11026,35
11027,35
11028,35
11029,35
11030,35
11031,35
11032,35
11033,35
11034,34
11035,34
11036,34
11037,34
11038,34
11039,34
11040,34
11041,34
11042,34
11043,35
11044,34
11045,34
11046,34
11047,34
11048,34
11049,34
11050,54
11051,35
11052,35
11053,35
11054,35
11055,54
11056,35
11057,35
11058,54
11059,35
11060,35
11061,55
11062,55
11063,55
11064,54
11065,54
11066,54
11067,54
11068,54
11069,55
11070,55
11071,55
11072,55
11073,55
11074,55
11075,55
11076,55
11077,55
11078,55
11079,30
11080,55
11081,55
11082,55
11083,55
11084,30
11085,30
11086,30
11087,30
11088,30
11089,30
11090,30
11091,30
11092,30
11093,30
11094,30
11095,30
11096,30
11097,30
11098,30
11099,30
11100,30
11101,30
11102,30
11103,30
11104,30
11105,30
11106,30
11107,30
11108,53
11109,53
11110,53
11111,53
11112,53
11113,53
11114,57
11115,53
11116,53
11117,57
11118,57
11119,57
11120,57
11121,57
11122,57
11123,57
11124,57
11125,60
11126,60
11127,60
11128,60
11129,60
11130,60
11131,60
11132,60
11133,60
11134,60
11135,54
11136,54
11137,54
11138,54
11139,54
11140,54
11141,54
11142,54
11143,54
11144,60
11145,60
11146,60
11147,60
11148,60
11149,60
11150,60
11151,60
11152,60
11153,56
11154,60
11155,56
11156,56
11157,56
11158,56
11159,56
11160,56
11161,56
11162,56
11163,56
11164,56
11165,56
11166,56
11167,60
11168,60
11169,60
11170,60
11171,60
11172,60
11173,60
11174,60
11175,60
11176,60
11177,60
11178,60
11179,60
11180,60
11181,60
11182,60
11183,60
11184,60
11185,60
11186,60
11187,60
11188,60
11189,60
11190,60
11191,60
11192,60
11193,60
11194,60
11195,60
11196,60
11197,60
11198,60
11199,60
11200,60
11201,34
11202,34
11203,34
11204,34
11205,34
11206,34
11207,34
11208,34
11209,45
11210,45
11211,34
11212,34
11213,34
11214,62
11215,62
11216,45
11217,45
11218,62
11219,45
11220,45
11221,45
11222,45
11223,62
11224,62
11225,62
11226,62
11227,62
11228,62
11229,62
11230,62
11231,62
11232,62
11233,48
11234,62
11235,62
11236,48
11237,62
11238,48
11239,48
11240,48
11241,48
11242,62
11243,61
11244,48
11245,48
11246,48
11247,48
11248,48
11249,48
11250,48
11251,48
11252,48
11253,48
11254,48
11255,48
11256,48
11257,48
11258,48
11259,48
11260,48
11261,48
11262,48
11263,48
11264,48
11265,48
11266,48
11267,48
11268,48
11269,48
11270,48
11271,48
11272,48
11273,48
11274,48
11275,48
11276,48
11277,48
11278,48
11279,48
11280,48
11281,48
11282,48
11283,48
11284,48
11285,48
11286,48
11287,48
11288,48
11289,48
11290,48
11291,48
11292,48
11293,48
11294,48
11295,48
11296,48
11297,48
11298,48
11299,48
11300,48
11301,48
11302,48
11303,48
11304,48
11305,48
11306,48
11307,48
11308,49
11309,48
11310,48
11311,48
11312,48
11313,48
11314,48
11315,49
11316,48
11317,48
11318,48
11319,48
11320,48
11321,48
11322,48
11323,48
11324,48
11325,48
11326,48
11327,48
11328,48
11329,48
11330,38
11331,38
11332,38
11333,38
11334,48
11335,38
11336,38
11337,38
11338,38
11339,38
11340,38
11341,38
11342,38
11343,38
11344,38
11345,38
11346,38
11347,38
11348,38
11349,38
11350,38
11351,38
11352,38
11353,38
11354,38
11355,38
11356,38
11357,38
11358,38
11359,38
11360,38
11361,38
11362,38
11363,38
11364,38
11365,38
11366,38
11367,38
11368,38
11369,38
11370,38
11371,38
11372,38
11373,38
11374,38
11375,38
11376,38
11377,38
11378,38
11379,38
11380,38
11381,38
11382,38
11383,38
11384,38
11385,38
11386,38
11387,38
11388,38
11389,38
11390,38
11391,38
11392,38
11393,38
11394,38
