,barcode,item_desc,brand_name,nature,packaging,is_primary_link,nodeid1,level1,nodeid2,level2,nodeid3,level3,nodeid4,level4
19434,8002461871733,Mozzarella Italienne de vache VIVALDI,VIVALDI,mozzarella,le sachet de 125g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28284,"Mozza, Feta et Mascarpone",28311,Mozzarella
19435,3560070108558,Fromage de brebis  CARREFOUR,CARREFOUR,fromage brebis,le paquet de 200 g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28284,"Mozza, Feta et Mascarpone",28312,Feta
19436,5202425000022,Feta grecque AOP HOTOS,HOTOS,feta,le sachet de 200 g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28284,"Mozza, Feta et Mascarpone",28312,Feta
19437,3760056264937,Fromage de brebis feta CASA AZZURRA,CASA AZZURRA,fromage brebis,la barquette de 150 g net égoutté,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28284,"Mozza, Feta et Mascarpone",28312,Feta
19438,3760056264944,Feta AOP CASA AZZURRA,CASA AZZURRA,feta,la barquette de 150 g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28284,"Mozza, Feta et Mascarpone",28312,Feta
19439,3023260027751,Fromage de brebis réduit en sel SALAKIS,SALAKIS,fromage brebis,la barquette de 180 g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28284,"Mozza, Feta et Mascarpone",28312,Feta
19440,3560070187331,Fromage en dés épices et aromates CARREFOUR,CARREFOUR,fromage cll dé,le pot de 300g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28285,Fromages apéritifs et Salades,,
19441,3560070149278,feta AOP CARREFOUR,CARREFOUR,feta,la barquette de 200g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28284,"Mozza, Feta et Mascarpone",28312,Feta
19442,3023260029656,Fromage de brebis tomate romarin SALAKIS,SALAKIS,fromage brebis,le bocal de 300 g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28284,"Mozza, Feta et Mascarpone",28312,Feta
19443,3023260005872,Fromage en dés de brebis herbes de Provence SALAKIS,SALAKIS,fromage cll dé,le bocal de 300 g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28285,Fromages apéritifs et Salades,,
19444,3023260032496,Fromage à tartiner herbes de Provence SALAKIS,SALAKIS,fromage tartiner,le pot de 125g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28288,Fromages à tartiner,,
19445,3560070355600,Fromage basilic ciboulette CARREFOUR,CRF CDM,fromage brebis,le pot de 120 g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28285,Fromages apéritifs et Salades,,
19446,3560070719921,Fromage en dés herbes Provence CARREFOUR,CARREFOUR,fromage cll dé,le bocal de 300g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28285,Fromages apéritifs et Salades,,
19447,3228022940020,Emmental râpé fondant PRESIDENT,PRESIDENT,emmental,le sachet de 500 g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28286,Fromages râpés,,
19448,3560071006655,Fromages râpés spécial cuisine ,PP BLANC,fromage,le sachet de 500g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28286,Fromages râpés,,
19449,3560071178345,Emmental râpé fondant CARREFOUR CLASSIC',CRF CLASSIC,emmental,le sachet de 350g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28286,Fromages râpés,,
19450,3123930715008,Emmental râpé ENTREMONT,ENTREMONT,emmental,le sachet de 500 g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28286,Fromages râpés,,
19451,3123936132007,Emmental râpé MEULE D'OR,MEULE D'OR,emmental,le sachet de 200 g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28286,Fromages râpés,,
19452,3270190020066,Emmental râpé Grand Cru Label Rouge CARREFOUR,CRF CDM,emmental,le sachet de 100g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28286,Fromages râpés,,
19453,3560071245887,Emmental râpé fondant CARREFOUR CLASSIC',CRF CLASSIC,emmental,le sachet de 100g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28286,Fromages râpés,,
19454,3123930770007,Gruyère râpé IGP ENTREMONT,ENTREMONT,gruyère,le sachet de 150 g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28286,Fromages râpés,,
19455,3560071245726,Emmental râpé fondant CARREFOUR CLASSIC',CRF CDM,emmental,le sachet de 100g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28286,Fromages râpés,,
19456,3228023910077,Emmental Râpé Fondant PRESIDENT,PRESIDENT,emmental,les 3 sachets de 70 g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28286,Fromages râpés,,
19457,3123930710737,Emmental râpé ENTREMONT,ENTREMONT,emmental,les 3 sachets de 70 g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28286,Fromages râpés,,
19458,3560071245740,Emmental râpé fondant CARREFOUR CLASSIC',CRF CLASS OUI AU BON,emmental,les 3 sachets de 70g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28286,Fromages râpés,,
19459,3560071245979,Emmental râpé CARREFOUR CLASSIC',CRF CLASS OUI AU BON,emmental,les 3 paquets de 70g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28286,Fromages râpés,,
19460,3123930771073,Conté râpé AOP ENTREMONT,ENTREMONT (ENTREMONT,conter râper,le sachet de 170g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28286,Fromages râpés,,
19461,3228024050178,Fromage râpé/3 saveurs PRESIDENT,PRESIDENT,fromage,le sachet de 200 g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28286,Fromages râpés,,
19462,3560070910519,Fromages râpés Spécial Salade CARREFOUR,CRF CDM,fromage,le sachet de 150 g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28286,Fromages râpés,,
19463,8000430137866,Mozzarella râpée GALBANI,GALBANI,mozzarella,le sachet de 150 g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28286,Fromages râpés,,
19464,3560070970520,Fromages râpés spécial pizza CARREFOUR CLASSIC',CRF CLASSIC,fromage,le paquet de 300g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28286,Fromages râpés,,
19465,5021427908910,Fromage Cheddar râpé Spicy Mexican ,WYKE FARMS,fromage,le sachet de 150g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28286,Fromages râpés,,
19466,3760249760369,Fromage râpé pizza NATURE & MOI,NATURE ET MOI,fromage,le sachet de 200g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28286,Fromages râpés,,
19467,5021427905650,Fromage Cheddar rouge râpé WYKE FARM,WYKE FARMS,fromage,le sachet de 180 g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28286,Fromages râpés,,
19468,3060921461653,Cossettes de mozzarella LES DELICES D'AMELIE,CENTURION,cossettes,le sachet de 400g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28286,Fromages râpés,,
19469,3560071014490,Emmental râpé réduit en sel CARREFOUR CLASSIC',CRF CLASSIC,emmental,le sachet de 150g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28286,Fromages râpés,,
19470,8710866079691,Gouda râpé  VERGEER,VERGEER,gouda râper,le sachet de 100g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28286,Fromages râpés,,
19471,3060921463381,Fromage râpé  LES DELICES D'AMELIE,LES DELICES D'AMELIE,fromage,le sachet de 180g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28286,Fromages râpés,,
19472,3560070910458,Fromages râpés spécial gratin CARREFOUR,CRF CLASSIC,fromage,le sachet de 150g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28286,Fromages râpés,,
19473,5021427908903,Fromage râpé Cheddar poivre noir GRATE CHEESE,WYKE FARMS,fromage,le sachet de 150g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28286,Fromages râpés,,
19474,3560070931835,Comté râpé AOP CARREFOUR,CRF EXTRA,comté,le sachet de 150g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28286,Fromages râpés,,
19475,3123930771004,Comté râpé AOP ENTREMONT,ENTREMONT,comté,les 2 sachets de 70 g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28286,Fromages râpés,,
19476,3560071018047,Fromage de chèvre râpé CARREFOUR,CARREFOUR,fromage,le sachet de 150g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28286,Fromages râpés,,
19477,3560071152079,Fromages râpés spécial gratin CARREFOUR CLASSIC',CRF CLASSIC,fromage,le sachet de 300g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28286,Fromages râpés,,
19478,3560070978489,Mozzarella râpée CARREFOUR,CARREFOUR,mozzarella,le sachet de 150g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28286,Fromages râpés,,
19479,8000430390049,Parmigiano Reggiano AOP râpé GALBANI,GALBANI,parmigiano reggiano,le sachet de 60 g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28286,Fromages râpés,,
19480,8010721998120,Parmesan râpé PARMAREGGIO,REFS.SANS MARQUE,parmesan,le sachet de 60g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28286,Fromages râpés,,
19481,5420024126107,Grana Padano AOP MICHELANGELO,MICHELANGELO,grana padano,la barquette de 100g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28285,Fromages apéritifs et Salades,,
19482,3760019713458,Fromage parmesan TREO,TREO,fromage,le fromage de 200 g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28286,Fromages râpés,,
19483,8002503234977,Parmigiano reggiano AOC AMBROSI,AMBROSI,parmigiano reggiano,le sachet de 85g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28286,Fromages râpés,,
19484,3228022150078,Gran Gusto Fromage rapé GALBANI,GALBANI,gran gusto,le sachet de 60 g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28286,Fromages râpés,,
19485,8002461871795,Parmigiano Reggiano rapé VIVALDI,VIVALDI,parmesan,la boite de 80g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28286,Fromages râpés,,
19486,3760019700519,Parmesan râpé TREO,TREO,parmesan,le pot de 100 g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28286,Fromages râpés,,
19487,3760056264685,Fromage Gran Casa Azzurra râpé CASA AZZURRA,CASA AZZURRA,fromage,le sachet de 100 g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28286,Fromages râpés,,
19488,8002710420040,Fromage râpé granello ZANETTI,ZANETTI,fromage,le sachet de 100 g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28286,Fromages râpés,,
19489,8002461871832,Parmesan AOP en copeaux VIVALDI,VIVALDI,parmesan,le pot de 100g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28286,Fromages râpés,,
19490,3222110030181,Fromage de brebis ETORKI,ETORKI,fromage,la barquette de 100g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28285,Fromages apéritifs et Salades,,
19491,3294580201019,Petit reblochon au lait cru AOP POCHAT,POCHAT ET FILS,petit reblochon,le fromage de 240 g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28289,"Raclette, Tartiflette et Fondue",28316,Tartiflette
19492,3195020013103,Reblochon au lait cru AOP BEULET,BEULET,reblochon,le fromage de 240 g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28289,"Raclette, Tartiflette et Fondue",28316,Tartiflette
19493,3760249761922,Fromage Cheddar râpé NATURE & MOI,NATURE ET MOI,fromage,le sachet de 200g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28286,Fromages râpés,,
19494,3523230050999,Pané au camembert GRAND FERMAGE,GRAND FERMAGE,paner,la boite de 100g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28285,Fromages apéritifs et Salades,,
19495,3222110031072,Croustillant au fromage  DELI'CHEESE,DELI'CHEESE,croustillant,la boite de 165g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28285,Fromages apéritifs et Salades,,
19496,3523230055291,Chèvre au lard SOIGNON,SOIGNON,chèvre,la barquette de 100g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28285,Fromages apéritifs et Salades,,
19497,3228023170099,Palets de chèvre croustillants PRESIDENT,PRESIDENT,palet,la boite de 6 - 150g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28285,Fromages apéritifs et Salades,,
19498,3265850000069,Metton affiné FROMAGERIE POITREY,POITREY,metton,le paquet de 250 g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28288,Fromages à tartiner,,
19499,3152322511058,Cancoillotte nature RAGUIN,RAGUIN,cancoillotte,le pot de 500 g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28288,Fromages à tartiner,,
19500,3560070900770,Cancoillotte au vin jaune REFLETS DE FRANCE,REFLETS DE FRANCE,cancoillotte,le pot de 200g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28288,Fromages à tartiner,,
19501,3152322511218,Cancoillotte nature RAGUIN,RAGUIN,cancoillotte,le pot de 225 g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28288,Fromages à tartiner,,
19502,3265850000229,Cancoillotte à l'ail LA BELLE ETOILE,POITREY,cancoillotte,les 4 pots de 30 g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28288,Fromages à tartiner,,
19503,3152322511034,Cancoillotte à l'ail RAGUIN,RAGUIN,cancoillotte,le pot de 250 g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28288,Fromages à tartiner,,
19504,3245390032010,Cancoillotte à l'ail REFLETS DE FRANCE,REFLETS DE FRANCE,cancoillotte,le pot de 250g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28288,Fromages à tartiner,,
19505,3152322511300,Cancoillotte au vin blanc RAGUIN,RAGUIN,cancoillotte,le pot de 265g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28288,Fromages à tartiner,,
19506,3228022140093,Cancoillotte Franc-Comtoise noix RAGUIN,RAGUIN,cancoillotte,le pot de 250g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28288,Fromages à tartiner,,
19507,3370010000800,Cancoillotte à l'ail BADOZ,BADOZ,cancoillotte,le pot de 250g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28288,Fromages à tartiner,,
19508,3152322511249,Fromage cancoillotte au vin d'Arbois RAGUIN,RAGUIN,fromage,le pot de 225g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28288,Fromages à tartiner,,
19509,3760100720013,Fromage cancoillotte nature FLEURON DES GOURMETS,FLEURON DES GOURMETS,fromage,le pot de 250 g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28288,Fromages à tartiner,,
19510,3265850000021,Cancoillotte à l'ail LA BELLE ETOILE,POITREY,cancoillotte,le pot de 500 g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28288,Fromages à tartiner,,
19511,3152322511355,Fromage cancoillotte au vin jaune RAGUIN,RAGUIN,fromage,le pot de 225 g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28288,Fromages à tartiner,,
19512,3245390032034,Cancoillotte nature REFLETS DE FRANCE,REFLETS DE FRANCE,cancoillotte,le pot de 250g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28288,Fromages à tartiner,,
19513,3265850000120,Fromage mini cancoillotte nature LA BELLE ETOILE,POITREY,fromage,les 4 pots de 30 g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28288,Fromages à tartiner,,
19514,3265850000298,Cancoillotte à l'ail LA BELLE ETOILE,POITREY,cancoillotte,le flacon de 250 g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28288,Fromages à tartiner,,
19515,3090291386058,Fromage tendre et fruité FOL EPI,FOL EPI,fromage,la barquette de 7 tranches - 150 g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28287,Fromages sandwich et burger,,
19516,3073781060140,Fromage spécial Hamburger LEERDAMMER,LEERDAMMER,fromage,la barquette de 8 tranches - 150 g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28287,Fromages sandwich et burger,,
19517,3560071019891,Fromage Maasdam fruité CARREFOUR,CRF CDM,fromage,la barquette de 150g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28287,Fromages sandwich et burger,,
19518,3073780980401,Fromage Le Moelleux LEERDAMMER,LEERDAMMER,fromage,la barquette de 6 tranches - 150 g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28287,Fromages sandwich et burger,,
19519,3073781099348,Fromage fondu nature Toastinette LA VACHE QUI RIT,LA VACHE QUI RIT,fromage,le paquet de 10 tranches - 200 g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28287,Fromages sandwich et burger,,
19520,3222110027303,Fromage de brebis en tranche ETORKI,ETORKI,fromage,la barquette de 6 tranches - 120 g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28287,Fromages sandwich et burger,,
19521,3032220061377,Fromage Burger' cheddar emmental PRESIDENT,PRESIDENT,fromage,le paquet de 20 tranches - 340 g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28287,Fromages sandwich et burger,,
19522,3073781093377,Fromage trio de saveurs LEERDAMMER,LEERDAMMER,fromage,la barquette de 24 tranches - 240g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28287,Fromages sandwich et burger,,
19523,3073781117295,Fromage le corsé LEERDAMMER,LEERDAMMER,fromage,la barquette de 150g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28287,Fromages sandwich et burger,,
19524,3090291389462,Fromage Extra Fondant en tranches FOL EPI,FOL EPI,fromage,la barquette de 6 tranches - 130 g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28287,Fromages sandwich et burger,,
19525,3032220061193,Fromage fondu emmental PRESIDENT,PRESIDENT,fromage,le paquet de 12 tranches - 200 g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28287,Fromages sandwich et burger,,
19526,3560070179886,Emmental  CARREFOUR,CRF CDM,emmental,la barquette de 200g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28287,Fromages sandwich et burger,,
19527,3176582030111,Fromage à raclette pour burger RICHES MONTS,RICHES MONTS,fromage,la barquette de 140g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28287,Fromages sandwich et burger,,
19528,3560070906987,Fromage croque-monsieur nature CARREFOUR,CARREFOUR,fromage,le paquet de 10 - 200g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28287,Fromages sandwich et burger,,
19529,3060921349166,Emmental  LE CENTURION,CENTURION,emmental,la barquette de 200g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28287,Fromages sandwich et burger,,
19530,3560070799275,Fromage Hamburger au cheddar CARREFOUR,CARREFOUR,fromage,le paquet de 16 tranches - 300g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28287,Fromages sandwich et burger,,
19531,3073781115659,Fromage Original LEERDAMMER,LEERDAMMER,fromage,la barquette de 16 tranches - 400 g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28287,Fromages sandwich et burger,,
19532,3560070907045,Fromage hamburger au cheddar CARREFOUR,CARREFOUR,fromage,le paquet de 10 - 200g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28287,Fromages sandwich et burger,,
19533,3560070100514,Mimolette  CARREFOUR,CARREFOUR,mimolette,la barquette de 200g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28287,Fromages sandwich et burger,,
19534,3123930617760,Emmental en tranches ENTREMONT,ENTREMONT (ENTREMONT,emmental,la barquette de 8 tranches - 150g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28287,Fromages sandwich et burger,,
19535,5021427909368,Fromage en Tranches Cheddar Barbecue WYKE FARMS,WYKE FARMS,,la barquette de 160g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28287,Fromages sandwich et burger,,
19536,5021427909337,Fromage Cheddar oignons WENSLEYDALE CREAMERY,WYKE FARMS,fromage,la barquette de 160g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28287,Fromages sandwich et burger,,
19537,3073781115673,Fromage Original LEERDAMMER,LEERDAMMER,fromage,la barquette de 8 tranches de 200g ,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28287,Fromages sandwich et burger,,
19538,3560070100484,Edam  CARREFOUR,CARREFOUR,edam,la barquette de 10 - 200g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28287,Fromages sandwich et burger,,
19539,3060921503667,Fromage apéritif saint Paulin APERIDEES,APERIDEES,fromage apéritif,la barquette de 150g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28285,Fromages apéritifs et Salades,,
19540,3060921452309,Fromage apéritif mimolette APERIDEES,CENTURION,fromage apéritif,la barquette de 150g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28285,Fromages apéritifs et Salades,,
19541,3073781066975,Fromage fondu Charcut' fromages APERICUBE,APERICUBE,fromage apéritif,la boite de 48 cubes - 250 g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28285,Fromages apéritifs et Salades,,
19542,3073781115765,Fromage apéritif APERICUBE,APERICUBE,fromage,la boîte de 48 cubes - 250g ,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28285,Fromages apéritifs et Salades,,
19543,3073780515931,Fromages fondu Campagne 3 saveurs APERICUBE,APERICUBE,fromage,la boite de 24 cubes - 125 g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28285,Fromages apéritifs et Salades,,
19545,3073780977524,Fromage fondu 4 saveurs APERICUBE,APERICUBE,fromage,la boite de 48 cubes - 250 g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28285,Fromages apéritifs et Salades,,
19546,3073781033779,Fromage aperitif nature et saveurs fraicheur APERICUBE,APERICUBE,fromage,la boite de 48 cubes - 250 g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28285,Fromages apéritifs et Salades,,
19547,3073781148152,Fromage apéritif éclats de graines APERICUBE,APERICUBE,fromage,le paquet de 125g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28285,Fromages apéritifs et Salades,,
19548,3073781091687,Fromage aperitif APERICUBE,APERICUBE,fromage,la boite de 48 cubes - 250 g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28285,Fromages apéritifs et Salades,,
19549,3073781081619,Fromage aperitif sucré salé APERICUBE,APERICUBE,fromage,la boite de 48 cubes - 250 g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28285,Fromages apéritifs et Salades,,
19550,3073781091670,Fromage apéritif sélection du fromager APERICUBE,APERICUBE,fromage,la barquette de 48 cubes - 250 g ,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28285,Fromages apéritifs et Salades,,
19552,3073781081558,Fromage recettes aux herbes APERICUBE,APERICUBE,fromage,la boite de 48 cubes - 250 g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28285,Fromages apéritifs et Salades,,
19553,3073781055979,Fromage fondu 4 saveurs APERICUBE,APERICUBE,fromage,la barquette de 48 cubes - 250 g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28285,Fromages apéritifs et Salades,,
19554,3480341001626,Fromage billes cœur figues & ail et fines herbes ST MORET,ST MORET,fromage,la barquette de 24 - 100g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28285,Fromages apéritifs et Salades,,
19555,3228023180159,Crème de bleu PRESIDENT,PRESIDENT,crème,le pot de 125g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28288,Fromages à tartiner,,
19556,3073781127454,Tartinable inspiration Indien BOURSIN,BOURSIN,tartinable,le pot de 125g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28285,Fromages apéritifs et Salades,,
19557,3073781127478,Tartinable inspiration Mexico BOURSIN,BOURSIN,tartinable,le pot de 125g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28285,Fromages apéritifs et Salades,,
19558,3480341002906,Fromage apéritif saison SAINT MORET,ST MORET,fromage,la barquette de 100g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28285,Fromages apéritifs et Salades,,
19559,3523230053426,Croustillant de chèvre pour apéritif ou salade SOIGNON,SOIGNON,croustillant chèvre,la barquette de 100g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28285,Fromages apéritifs et Salades,,
19560,3760056265576,Biscuits apéritifs au fromage affiné CASA AZZURRA,CASA AZZURA,biscuit apéritif,le sachet de 60g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28285,Fromages apéritifs et Salades,,
19561,3073781071559,Fromage Fondu LA VACHE QUI RIT,LA VACHE QUI RIT,,la boite de 535g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28287,Fromages sandwich et burger,,
19562,7610900031016,Fromages pour fondue Moitié-Moitié ,CELLIER,fromage,le sachet de 400g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28289,"Raclette, Tartiflette et Fondue",28317,Fondue
19563,5057624010842,Fromage à effilocher au gouda FICELLO,FICELLO,fromage,les 4 bâtonnets de 21g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28285,Fromages apéritifs et Salades,,
19564,3250554107930,Fromage pour tartiflette ERMITAGE,ERMITAGE,fromage,le fromage de 250 g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28289,"Raclette, Tartiflette et Fondue",28316,Tartiflette
19565,3176582006581,Fromage tartiflette fumé RICHES MONTS,RICHES MONTS,fromage,le fromage de 450 g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28289,"Raclette, Tartiflette et Fondue",28316,Tartiflette
19566,3176582005065,Fromage à tartiflette RICHES MONTS,RICHES MONTS,fromage,le fromage de 450 g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28289,"Raclette, Tartiflette et Fondue",28316,Tartiflette
19567,3250550016892,Fromage à tartiflette  ERMITAGE,ERMITAGE,fromage,la boite de 450g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28289,"Raclette, Tartiflette et Fondue",28316,Tartiflette
19568,3175360000179,Fromage à tartiner aux noix RAMBOL,RAMBOL,fromage,la boite de 200 g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28288,Fromages à tartiner,,
19569,3560071178468,Raclette Classique sans croûte CARREFOUR,CRF CDM,fromage raclette,les 2 barquettes de 350g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28289,"Raclette, Tartiflette et Fondue",28315,Raclette
19570,3176582016283,Fromage à raclette de caractère RICHES MONTS,RICHES MONTS,fromage raclette,la barquette de 16 tranches - 420 g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28289,"Raclette, Tartiflette et Fondue",28315,Raclette
19571,3560071021306,Fromage à raclette  ,PP BLANC,fromage raclette,la barquette de 400g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28289,"Raclette, Tartiflette et Fondue",28315,Raclette
19572,3560071018696,Fromage à raclette Classique CARREFOUR ORIGINAL,CRF CDM,fromage raclette,les 2 barquettes de 350g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28289,"Raclette, Tartiflette et Fondue",28315,Raclette
19573,3228022190036,Raclette  PRESIDENT,PRESIDENT,fromage raclette,la barquette de 440g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28289,"Raclette, Tartiflette et Fondue",28315,Raclette
19574,3123931282806,Fromage en Tranches à Raclette Saveur d'Antan ENTREMONT,ENTREMONT,,la barquette de 450g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28289,"Raclette, Tartiflette et Fondue",28315,Raclette
19575,3560070753925,Fromage à raclette poivres CARREFOUR,CRF CDM,fromage raclette,la barquette de 250g,true,28127,Frais,28130,Fromages à cuisiner et Raclette,28289,"Raclette, Tartiflette et Fondue",28315,Raclette
